image,label,label_id
data\raw\food-101\images\croque_madame\2023035.jpg,croque_madame,27
data\raw\food-101\images\spring_rolls\2358367.jpg,spring_rolls,91
data\raw\food-101\images\chocolate_mousse\2707092.jpg,chocolate_mousse,21
data\raw\food-101\images\beef_tartare\3557380.jpg,beef_tartare,4
data\raw\food-101\images\hamburger\1553214.jpg,hamburger,52
data\raw\food-101\images\cheesecake\698205.jpg,cheesecake,16
data\raw\food-101\images\clam_chowder\2541169.jpg,clam_chowder,23
data\raw\food-101\images\french_fries\320734.jpg,french_fries,39
data\raw\food-101\images\baklava\941312.jpg,baklava,2
data\raw\food-101\images\chicken_curry\3112583.jpg,chicken_curry,17
data\raw\food-101\images\beignets\178659.jpg,beignets,6
data\raw\food-101\images\apple_pie\1375404.jpg,apple_pie,0
data\raw\food-101\images\cup_cakes\1122436.jpg,cup_cakes,28
data\raw\food-101\images\spaghetti_bolognese\1409343.jpg,spaghetti_bolognese,89
data\raw\food-101\images\cup_cakes\973633.jpg,cup_cakes,28
data\raw\food-101\images\beignets\1408844.jpg,beignets,6
data\raw\food-101\images\sushi\262922.jpg,sushi,94
data\raw\food-101\images\spaghetti_carbonara\3786894.jpg,spaghetti_carbonara,90
data\raw\food-101\images\nachos\3762754.jpg,nachos,65
data\raw\food-101\images\beignets\2993714.jpg,beignets,6
data\raw\food-101\images\macaroni_and_cheese\862648.jpg,macaroni_and_cheese,61
data\raw\food-101\images\miso_soup\1064929.jpg,miso_soup,63
data\raw\food-101\images\sashimi\2665144.jpg,sashimi,85
data\raw\food-101\images\fried_calamari\3138430.jpg,fried_calamari,42
data\raw\food-101\images\paella\551448.jpg,paella,70
data\raw\food-101\images\french_fries\847042.jpg,french_fries,39
data\raw\food-101\images\beef_tartare\1187228.jpg,beef_tartare,4
data\raw\food-101\images\hamburger\23454.jpg,hamburger,52
data\raw\food-101\images\garlic_bread\768121.jpg,garlic_bread,45
data\raw\food-101\images\churros\3071889.jpg,churros,22
data\raw\food-101\images\cheese_plate\1639301.jpg,cheese_plate,15
data\raw\food-101\images\lobster_bisque\2240833.jpg,lobster_bisque,59
data\raw\food-101\images\dumplings\167000.jpg,dumplings,31
data\raw\food-101\images\dumplings\446267.jpg,dumplings,31
data\raw\food-101\images\churros\1157589.jpg,churros,22
data\raw\food-101\images\paella\1689030.jpg,paella,70
data\raw\food-101\images\pizza\648055.jpg,pizza,75
data\raw\food-101\images\nachos\3205982.jpg,nachos,65
data\raw\food-101\images\cup_cakes\185423.jpg,cup_cakes,28
data\raw\food-101\images\seaweed_salad\873052.jpg,seaweed_salad,87
data\raw\food-101\images\carrot_cake\3410980.jpg,carrot_cake,13
data\raw\food-101\images\hot_and_sour_soup\865627.jpg,hot_and_sour_soup,53
data\raw\food-101\images\fried_rice\786324.jpg,fried_rice,43
data\raw\food-101\images\beet_salad\1502446.jpg,beet_salad,5
data\raw\food-101\images\macaroni_and_cheese\3865086.jpg,macaroni_and_cheese,61
data\raw\food-101\images\cup_cakes\3510905.jpg,cup_cakes,28
data\raw\food-101\images\breakfast_burrito\2428601.jpg,breakfast_burrito,9
data\raw\food-101\images\apple_pie\934503.jpg,apple_pie,0
data\raw\food-101\images\strawberry_shortcake\655917.jpg,strawberry_shortcake,93
data\raw\food-101\images\mussels\212164.jpg,mussels,64
data\raw\food-101\images\baklava\1885421.jpg,baklava,2
data\raw\food-101\images\seaweed_salad\2905655.jpg,seaweed_salad,87
data\raw\food-101\images\deviled_eggs\2832214.jpg,deviled_eggs,29
data\raw\food-101\images\french_toast\3605366.jpg,french_toast,41
data\raw\food-101\images\spaghetti_bolognese\3622671.jpg,spaghetti_bolognese,89
data\raw\food-101\images\fried_rice\2521777.jpg,fried_rice,43
data\raw\food-101\images\gyoza\3914215.jpg,gyoza,51
data\raw\food-101\images\grilled_salmon\284996.jpg,grilled_salmon,49
data\raw\food-101\images\french_toast\2838879.jpg,french_toast,41
data\raw\food-101\images\paella\1158259.jpg,paella,70
data\raw\food-101\images\chocolate_cake\1883662.jpg,chocolate_cake,20
data\raw\food-101\images\beef_carpaccio\72585.jpg,beef_carpaccio,3
data\raw\food-101\images\greek_salad\892114.jpg,greek_salad,47
data\raw\food-101\images\chicken_curry\340050.jpg,chicken_curry,17
data\raw\food-101\images\chicken_wings\282978.jpg,chicken_wings,19
data\raw\food-101\images\onion_rings\2596809.jpg,onion_rings,67
data\raw\food-101\images\french_onion_soup\3644899.jpg,french_onion_soup,40
data\raw\food-101\images\bibimbap\2889054.jpg,bibimbap,7
data\raw\food-101\images\chicken_quesadilla\402666.jpg,chicken_quesadilla,18
data\raw\food-101\images\cup_cakes\285801.jpg,cup_cakes,28
data\raw\food-101\images\garlic_bread\199764.jpg,garlic_bread,45
data\raw\food-101\images\sushi\2980779.jpg,sushi,94
data\raw\food-101\images\pho\1496796.jpg,pho,74
data\raw\food-101\images\lasagna\929061.jpg,lasagna,58
data\raw\food-101\images\scallops\3102006.jpg,scallops,86
data\raw\food-101\images\eggs_benedict\1243789.jpg,eggs_benedict,33
data\raw\food-101\images\risotto\2376596.jpg,risotto,83
data\raw\food-101\images\waffles\2579613.jpg,waffles,99
data\raw\food-101\images\spring_rolls\1504783.jpg,spring_rolls,91
data\raw\food-101\images\seaweed_salad\398035.jpg,seaweed_salad,87
data\raw\food-101\images\churros\1075103.jpg,churros,22
data\raw\food-101\images\chocolate_mousse\3634903.jpg,chocolate_mousse,21
data\raw\food-101\images\red_velvet_cake\3313311.jpg,red_velvet_cake,82
data\raw\food-101\images\beet_salad\462841.jpg,beet_salad,5
data\raw\food-101\images\chicken_wings\521837.jpg,chicken_wings,19
data\raw\food-101\images\gnocchi\3262191.jpg,gnocchi,46
data\raw\food-101\images\nachos\2036049.jpg,nachos,65
data\raw\food-101\images\scallops\1583471.jpg,scallops,86
data\raw\food-101\images\scallops\827851.jpg,scallops,86
data\raw\food-101\images\caprese_salad\3707452.jpg,caprese_salad,12
data\raw\food-101\images\garlic_bread\290384.jpg,garlic_bread,45
data\raw\food-101\images\caprese_salad\954034.jpg,caprese_salad,12
data\raw\food-101\images\fish_and_chips\459683.jpg,fish_and_chips,37
data\raw\food-101\images\chicken_wings\39265.jpg,chicken_wings,19
data\raw\food-101\images\baby_back_ribs\3660437.jpg,baby_back_ribs,1
data\raw\food-101\images\crab_cakes\3812105.jpg,crab_cakes,25
data\raw\food-101\images\french_toast\3623432.jpg,french_toast,41
data\raw\food-101\images\french_fries\3528931.jpg,french_fries,39
data\raw\food-101\images\hot_dog\129092.jpg,hot_dog,54
data\raw\food-101\images\clam_chowder\3853836.jpg,clam_chowder,23
data\raw\food-101\images\scallops\802101.jpg,scallops,86
data\raw\food-101\images\bruschetta\2115743.jpg,bruschetta,10
data\raw\food-101\images\gnocchi\3170144.jpg,gnocchi,46
data\raw\food-101\images\poutine\225052.jpg,poutine,77
data\raw\food-101\images\guacamole\1738888.jpg,guacamole,50
data\raw\food-101\images\omelette\2856244.jpg,omelette,66
data\raw\food-101\images\garlic_bread\2239374.jpg,garlic_bread,45
data\raw\food-101\images\french_toast\1525895.jpg,french_toast,41
data\raw\food-101\images\strawberry_shortcake\1781668.jpg,strawberry_shortcake,93
data\raw\food-101\images\garlic_bread\3557365.jpg,garlic_bread,45
data\raw\food-101\images\beef_tartare\328074.jpg,beef_tartare,4
data\raw\food-101\images\spaghetti_bolognese\325388.jpg,spaghetti_bolognese,89
data\raw\food-101\images\sushi\1057384.jpg,sushi,94
data\raw\food-101\images\french_onion_soup\2523183.jpg,french_onion_soup,40
data\raw\food-101\images\lobster_bisque\287124.jpg,lobster_bisque,59
data\raw\food-101\images\oysters\3447190.jpg,oysters,68
data\raw\food-101\images\prime_rib\2088701.jpg,prime_rib,78
data\raw\food-101\images\bibimbap\2115453.jpg,bibimbap,7
data\raw\food-101\images\oysters\351292.jpg,oysters,68
data\raw\food-101\images\crab_cakes\3797757.jpg,crab_cakes,25
data\raw\food-101\images\scallops\2191185.jpg,scallops,86
data\raw\food-101\images\scallops\2596535.jpg,scallops,86
data\raw\food-101\images\crab_cakes\3467918.jpg,crab_cakes,25
data\raw\food-101\images\scallops\1244465.jpg,scallops,86
data\raw\food-101\images\croque_madame\939436.jpg,croque_madame,27
data\raw\food-101\images\cup_cakes\3220635.jpg,cup_cakes,28
data\raw\food-101\images\beef_tartare\1045844.jpg,beef_tartare,4
data\raw\food-101\images\baby_back_ribs\2039521.jpg,baby_back_ribs,1
data\raw\food-101\images\risotto\3651016.jpg,risotto,83
data\raw\food-101\images\ceviche\2416937.jpg,ceviche,14
data\raw\food-101\images\hummus\710468.jpg,hummus,56
data\raw\food-101\images\hot_and_sour_soup\351232.jpg,hot_and_sour_soup,53
data\raw\food-101\images\chocolate_mousse\2898760.jpg,chocolate_mousse,21
data\raw\food-101\images\falafel\590800.jpg,falafel,35
data\raw\food-101\images\bread_pudding\2967284.jpg,bread_pudding,8
data\raw\food-101\images\peking_duck\725170.jpg,peking_duck,73
data\raw\food-101\images\garlic_bread\827592.jpg,garlic_bread,45
data\raw\food-101\images\bruschetta\2845857.jpg,bruschetta,10
data\raw\food-101\images\fried_rice\1725166.jpg,fried_rice,43
data\raw\food-101\images\pizza\248199.jpg,pizza,75
data\raw\food-101\images\miso_soup\2800893.jpg,miso_soup,63
data\raw\food-101\images\cheesecake\1001446.jpg,cheesecake,16
data\raw\food-101\images\greek_salad\450358.jpg,greek_salad,47
data\raw\food-101\images\beef_tartare\1526543.jpg,beef_tartare,4
data\raw\food-101\images\french_onion_soup\253773.jpg,french_onion_soup,40
data\raw\food-101\images\frozen_yogurt\461425.jpg,frozen_yogurt,44
data\raw\food-101\images\oysters\1581300.jpg,oysters,68
data\raw\food-101\images\cheese_plate\564929.jpg,cheese_plate,15
data\raw\food-101\images\hot_and_sour_soup\2382833.jpg,hot_and_sour_soup,53
data\raw\food-101\images\ceviche\3543047.jpg,ceviche,14
data\raw\food-101\images\steak\2271133.jpg,steak,92
data\raw\food-101\images\apple_pie\1498817.jpg,apple_pie,0
data\raw\food-101\images\oysters\1259159.jpg,oysters,68
data\raw\food-101\images\oysters\816425.jpg,oysters,68
data\raw\food-101\images\pancakes\1656498.jpg,pancakes,71
data\raw\food-101\images\clam_chowder\281929.jpg,clam_chowder,23
data\raw\food-101\images\beet_salad\1767209.jpg,beet_salad,5
data\raw\food-101\images\prime_rib\11417.jpg,prime_rib,78
data\raw\food-101\images\chicken_wings\2093629.jpg,chicken_wings,19
data\raw\food-101\images\prime_rib\266098.jpg,prime_rib,78
data\raw\food-101\images\strawberry_shortcake\2905378.jpg,strawberry_shortcake,93
data\raw\food-101\images\deviled_eggs\1914258.jpg,deviled_eggs,29
data\raw\food-101\images\greek_salad\537880.jpg,greek_salad,47
data\raw\food-101\images\sashimi\220610.jpg,sashimi,85
data\raw\food-101\images\chocolate_mousse\3419295.jpg,chocolate_mousse,21
data\raw\food-101\images\gyoza\3759180.jpg,gyoza,51
data\raw\food-101\images\donuts\510263.jpg,donuts,30
data\raw\food-101\images\panna_cotta\3544879.jpg,panna_cotta,72
data\raw\food-101\images\peking_duck\1270027.jpg,peking_duck,73
data\raw\food-101\images\hummus\2639651.jpg,hummus,56
data\raw\food-101\images\cannoli\2446751.jpg,cannoli,11
data\raw\food-101\images\escargots\1070932.jpg,escargots,34
data\raw\food-101\images\onion_rings\1160014.jpg,onion_rings,67
data\raw\food-101\images\tacos\3331622.jpg,tacos,95
data\raw\food-101\images\samosa\904242.jpg,samosa,84
data\raw\food-101\images\macarons\1567971.jpg,macarons,62
data\raw\food-101\images\waffles\3868329.jpg,waffles,99
data\raw\food-101\images\spring_rolls\964893.jpg,spring_rolls,91
data\raw\food-101\images\clam_chowder\1625647.jpg,clam_chowder,23
data\raw\food-101\images\cannoli\1248152.jpg,cannoli,11
data\raw\food-101\images\donuts\2764058.jpg,donuts,30
data\raw\food-101\images\french_fries\421038.jpg,french_fries,39
data\raw\food-101\images\scallops\1479426.jpg,scallops,86
data\raw\food-101\images\carrot_cake\1100594.jpg,carrot_cake,13
data\raw\food-101\images\spaghetti_carbonara\761209.jpg,spaghetti_carbonara,90
data\raw\food-101\images\risotto\1483496.jpg,risotto,83
data\raw\food-101\images\dumplings\793316.jpg,dumplings,31
data\raw\food-101\images\french_fries\2807320.jpg,french_fries,39
data\raw\food-101\images\bread_pudding\1967443.jpg,bread_pudding,8
data\raw\food-101\images\hamburger\170292.jpg,hamburger,52
data\raw\food-101\images\cannoli\1709794.jpg,cannoli,11
data\raw\food-101\images\mussels\3236371.jpg,mussels,64
data\raw\food-101\images\cheesecake\3301137.jpg,cheesecake,16
data\raw\food-101\images\seaweed_salad\3618466.jpg,seaweed_salad,87
data\raw\food-101\images\crab_cakes\118168.jpg,crab_cakes,25
data\raw\food-101\images\pizza\875856.jpg,pizza,75
data\raw\food-101\images\mussels\597888.jpg,mussels,64
data\raw\food-101\images\cheese_plate\3735397.jpg,cheese_plate,15
data\raw\food-101\images\greek_salad\2354092.jpg,greek_salad,47
data\raw\food-101\images\hamburger\579852.jpg,hamburger,52
data\raw\food-101\images\shrimp_and_grits\3913453.jpg,shrimp_and_grits,88
data\raw\food-101\images\grilled_salmon\172319.jpg,grilled_salmon,49
data\raw\food-101\images\chicken_quesadilla\3235990.jpg,chicken_quesadilla,18
data\raw\food-101\images\pad_thai\43376.jpg,pad_thai,69
data\raw\food-101\images\tiramisu\2815963.jpg,tiramisu,97
data\raw\food-101\images\cannoli\224628.jpg,cannoli,11
data\raw\food-101\images\beef_tartare\1723589.jpg,beef_tartare,4
data\raw\food-101\images\fried_calamari\393931.jpg,fried_calamari,42
data\raw\food-101\images\guacamole\3280373.jpg,guacamole,50
data\raw\food-101\images\fish_and_chips\3606215.jpg,fish_and_chips,37
data\raw\food-101\images\sashimi\2817462.jpg,sashimi,85
data\raw\food-101\images\onion_rings\1626260.jpg,onion_rings,67
data\raw\food-101\images\pho\2806763.jpg,pho,74
data\raw\food-101\images\ice_cream\3845977.jpg,ice_cream,57
data\raw\food-101\images\oysters\2025747.jpg,oysters,68
data\raw\food-101\images\french_toast\552278.jpg,french_toast,41
data\raw\food-101\images\tiramisu\3147923.jpg,tiramisu,97
data\raw\food-101\images\seaweed_salad\1375859.jpg,seaweed_salad,87
data\raw\food-101\images\lasagna\2722926.jpg,lasagna,58
data\raw\food-101\images\macarons\3382153.jpg,macarons,62
data\raw\food-101\images\crab_cakes\2651235.jpg,crab_cakes,25
data\raw\food-101\images\nachos\74023.jpg,nachos,65
data\raw\food-101\images\bruschetta\3845843.jpg,bruschetta,10
data\raw\food-101\images\scallops\1955648.jpg,scallops,86
data\raw\food-101\images\caprese_salad\1897231.jpg,caprese_salad,12
data\raw\food-101\images\frozen_yogurt\251221.jpg,frozen_yogurt,44
data\raw\food-101\images\apple_pie\2764778.jpg,apple_pie,0
data\raw\food-101\images\dumplings\300353.jpg,dumplings,31
data\raw\food-101\images\fried_rice\2817882.jpg,fried_rice,43
data\raw\food-101\images\lobster_bisque\3450566.jpg,lobster_bisque,59
data\raw\food-101\images\dumplings\210270.jpg,dumplings,31
data\raw\food-101\images\escargots\3299869.jpg,escargots,34
data\raw\food-101\images\fish_and_chips\1505412.jpg,fish_and_chips,37
data\raw\food-101\images\ravioli\3067398.jpg,ravioli,81
data\raw\food-101\images\frozen_yogurt\2274106.jpg,frozen_yogurt,44
data\raw\food-101\images\tuna_tartare\3023797.jpg,tuna_tartare,98
data\raw\food-101\images\seaweed_salad\2678051.jpg,seaweed_salad,87
data\raw\food-101\images\pork_chop\3676665.jpg,pork_chop,76
data\raw\food-101\images\carrot_cake\2433465.jpg,carrot_cake,13
data\raw\food-101\images\samosa\642627.jpg,samosa,84
data\raw\food-101\images\miso_soup\1272615.jpg,miso_soup,63
data\raw\food-101\images\red_velvet_cake\2939383.jpg,red_velvet_cake,82
data\raw\food-101\images\mussels\182997.jpg,mussels,64
data\raw\food-101\images\chocolate_cake\3515934.jpg,chocolate_cake,20
data\raw\food-101\images\carrot_cake\2875787.jpg,carrot_cake,13
data\raw\food-101\images\miso_soup\3642002.jpg,miso_soup,63
data\raw\food-101\images\grilled_salmon\3268670.jpg,grilled_salmon,49
data\raw\food-101\images\french_onion_soup\1197708.jpg,french_onion_soup,40
data\raw\food-101\images\hot_and_sour_soup\1335587.jpg,hot_and_sour_soup,53
data\raw\food-101\images\churros\2475070.jpg,churros,22
data\raw\food-101\images\panna_cotta\3897875.jpg,panna_cotta,72
data\raw\food-101\images\chocolate_mousse\1974863.jpg,chocolate_mousse,21
data\raw\food-101\images\red_velvet_cake\1878412.jpg,red_velvet_cake,82
data\raw\food-101\images\strawberry_shortcake\3518010.jpg,strawberry_shortcake,93
data\raw\food-101\images\gnocchi\89250.jpg,gnocchi,46
data\raw\food-101\images\risotto\1398886.jpg,risotto,83
data\raw\food-101\images\spaghetti_bolognese\3248158.jpg,spaghetti_bolognese,89
data\raw\food-101\images\steak\2230959.jpg,steak,92
data\raw\food-101\images\prime_rib\1564514.jpg,prime_rib,78
data\raw\food-101\images\cheese_plate\3652121.jpg,cheese_plate,15
data\raw\food-101\images\creme_brulee\1247431.jpg,creme_brulee,26
data\raw\food-101\images\creme_brulee\105870.jpg,creme_brulee,26
data\raw\food-101\images\churros\2168345.jpg,churros,22
data\raw\food-101\images\garlic_bread\582056.jpg,garlic_bread,45
data\raw\food-101\images\frozen_yogurt\1351217.jpg,frozen_yogurt,44
data\raw\food-101\images\grilled_salmon\3681129.jpg,grilled_salmon,49
data\raw\food-101\images\scallops\948146.jpg,scallops,86
data\raw\food-101\images\cheese_plate\3696045.jpg,cheese_plate,15
data\raw\food-101\images\fish_and_chips\1461065.jpg,fish_and_chips,37
data\raw\food-101\images\shrimp_and_grits\965008.jpg,shrimp_and_grits,88
data\raw\food-101\images\clam_chowder\2011361.jpg,clam_chowder,23
data\raw\food-101\images\clam_chowder\3864962.jpg,clam_chowder,23
data\raw\food-101\images\onion_rings\2998261.jpg,onion_rings,67
data\raw\food-101\images\cannoli\1047167.jpg,cannoli,11
data\raw\food-101\images\chicken_quesadilla\3428800.jpg,chicken_quesadilla,18
data\raw\food-101\images\pancakes\685645.jpg,pancakes,71
data\raw\food-101\images\spaghetti_carbonara\2980079.jpg,spaghetti_carbonara,90
data\raw\food-101\images\pulled_pork_sandwich\518536.jpg,pulled_pork_sandwich,79
data\raw\food-101\images\macarons\2250703.jpg,macarons,62
data\raw\food-101\images\hummus\3593457.jpg,hummus,56
data\raw\food-101\images\paella\3629793.jpg,paella,70
data\raw\food-101\images\bread_pudding\3482772.jpg,bread_pudding,8
data\raw\food-101\images\risotto\1671117.jpg,risotto,83
data\raw\food-101\images\beef_tartare\868601.jpg,beef_tartare,4
data\raw\food-101\images\baby_back_ribs\3828218.jpg,baby_back_ribs,1
data\raw\food-101\images\crab_cakes\358494.jpg,crab_cakes,25
data\raw\food-101\images\french_onion_soup\3356690.jpg,french_onion_soup,40
data\raw\food-101\images\hamburger\130598.jpg,hamburger,52
data\raw\food-101\images\beignets\1037244.jpg,beignets,6
data\raw\food-101\images\french_onion_soup\2010811.jpg,french_onion_soup,40
data\raw\food-101\images\sashimi\3497187.jpg,sashimi,85
data\raw\food-101\images\gyoza\190757.jpg,gyoza,51
data\raw\food-101\images\bruschetta\1136794.jpg,bruschetta,10
data\raw\food-101\images\filet_mignon\781905.jpg,filet_mignon,36
data\raw\food-101\images\spaghetti_carbonara\1599889.jpg,spaghetti_carbonara,90
data\raw\food-101\images\edamame\544423.jpg,edamame,32
data\raw\food-101\images\pork_chop\2830392.jpg,pork_chop,76
